From	To	Species	Gene Name
20403	ITSN2_MOUSE	Mus musculus	intersectin 2
20403	Q3V3Y8_MOUSE	Mus musculus	intersectin 2
20403	Q80TG5_MOUSE	Mus musculus	intersectin 2
20403	Q8C9C3_MOUSE	Mus musculus	intersectin 2
20403	Q9CQD9_MOUSE	Mus musculus	intersectin 2
20403	Q3TQ85_MOUSE	Mus musculus	intersectin 2
20403	B2RR82_MOUSE	Mus musculus	intersectin 2
100038566	Q3TRC1_MOUSE	Mus musculus	predicted gene 10658
100038566	Q3UNV3_MOUSE	Mus musculus	predicted gene 10658
546071	MAST3_MOUSE	Mus musculus	microtubule associated serine/threonine kinase 3
546071	Q8K1C6_MOUSE	Mus musculus	microtubule associated serine/threonine kinase 3
19118	HSP1_MOUSE	Mus musculus	protamine 1
19118	Q8CEM2_MOUSE	Mus musculus	protamine 1
19118	A3KMD0_MOUSE	Mus musculus	protamine 1
233103	Q3TDH2_MOUSE	Mus musculus	RIKEN cDNA 4931406P16 gene
233103	Q8C5X1_MOUSE	Mus musculus	RIKEN cDNA 4931406P16 gene
233103	Q6ZQD1_MOUSE	Mus musculus	RIKEN cDNA 4931406P16 gene
233103	Q6PAL5_MOUSE	Mus musculus	RIKEN cDNA 4931406P16 gene
233103	Q3UYG5_MOUSE	Mus musculus	RIKEN cDNA 4931406P16 gene
215653	A2APB1_MOUSE	Mus musculus	Ras association (RalGDS/AF-6) domain family member 2
215653	A2APB0_MOUSE	Mus musculus	Ras association (RalGDS/AF-6) domain family member 2
215653	A2AVI0_MOUSE	Mus musculus	Ras association (RalGDS/AF-6) domain family member 2
215653	RASF2_MOUSE	Mus musculus	Ras association (RalGDS/AF-6) domain family member 2
67387	UNC50_MOUSE	Mus musculus	unc-50 homolog (C. elegans)
67388	CT024_MOUSE	Mus musculus	RIKEN cDNA 1110008F13 gene
67388	A2AVZ1_MOUSE	Mus musculus	RIKEN cDNA 1110008F13 gene
107684	Q8R0L6_MOUSE	Mus musculus	coronin, actin binding protein 2A
107684	COR2A_MOUSE	Mus musculus	coronin, actin binding protein 2A
107684	B1AVH4_MOUSE	Mus musculus	coronin, actin binding protein 2A
107684	Q3U4G8_MOUSE	Mus musculus	coronin, actin binding protein 2A
107684	Q6NVB7_MOUSE	Mus musculus	coronin, actin binding protein 2A
107684	Q8BLN0_MOUSE	Mus musculus	coronin, actin binding protein 2A
107684	Q3U8R5_MOUSE	Mus musculus	coronin, actin binding protein 2A
69601	Q52KF5_MOUSE	Mus musculus	disabled homolog 2 (Drosophila) interacting protein
69601	A2AUX3_MOUSE	Mus musculus	disabled homolog 2 (Drosophila) interacting protein
69601	DAB2P_MOUSE	Mus musculus	disabled homolog 2 (Drosophila) interacting protein
69601	A5X2X2_MOUSE	Mus musculus	disabled homolog 2 (Drosophila) interacting protein
69601	A2AUX5_MOUSE	Mus musculus	disabled homolog 2 (Drosophila) interacting protein
69601	A2AUX4_MOUSE	Mus musculus	disabled homolog 2 (Drosophila) interacting protein
69601	Q6Y636_MOUSE	Mus musculus	disabled homolog 2 (Drosophila) interacting protein
69601	Q3U2G7_MOUSE	Mus musculus	disabled homolog 2 (Drosophila) interacting protein
67389	Q9CTI3_MOUSE	Mus musculus	family with sequence similarity 132, member A
67389	F132A_MOUSE	Mus musculus	family with sequence similarity 132, member A
107686	SMD2_MOUSE	Mus musculus	predicted gene 5449; small nuclear ribonucleoprotein D2; predicted gene 5848; predicted gene 10120
107686	Q14AF6_MOUSE	Mus musculus	predicted gene 5449; small nuclear ribonucleoprotein D2; predicted gene 5848; predicted gene 10120
60599	Q3UQK9_MOUSE	Mus musculus	transformation related protein 53 inducible nuclear protein 1
60599	T53I1_MOUSE	Mus musculus	transformation related protein 53 inducible nuclear protein 1
20411	SRBS1_MOUSE	Mus musculus	sorbin and SH3 domain containing 1
20411	Q3TU57_MOUSE	Mus musculus	sorbin and SH3 domain containing 1
60595	Q3UDJ7_MOUSE	Mus musculus	actinin alpha 4
60595	Q8BP35_MOUSE	Mus musculus	actinin alpha 4
60595	Q3ULT2_MOUSE	Mus musculus	actinin alpha 4
60595	Q61063_MOUSE	Mus musculus	actinin alpha 4
60595	ACTN4_MOUSE	Mus musculus	actinin alpha 4
60595	Q61064_MOUSE	Mus musculus	actinin alpha 4
60595	Q1A602_MOUSE	Mus musculus	actinin alpha 4
60594	CAN12_MOUSE	Mus musculus	calpain 12
268470	UBE2Z_MOUSE	Mus musculus	ubiquitin-conjugating enzyme E2Z (putative)
20416	SHC1_MOUSE	Mus musculus	predicted gene 5500; src homology 2 domain-containing transforming protein C1
102294	CP4V3_MOUSE	Mus musculus	cytochrome P450, family 4, subfamily v, polypeptide 3
102294	Q3UC74_MOUSE	Mus musculus	cytochrome P450, family 4, subfamily v, polypeptide 3
102294	B2RSR0_MOUSE	Mus musculus	cytochrome P450, family 4, subfamily v, polypeptide 3
20419	SHCBP_MOUSE	Mus musculus	Shc SH2-domain binding protein 1
69605	LNP_MOUSE	Mus musculus	limb and neural patterns
69605	A2ASM0_MOUSE	Mus musculus	limb and neural patterns
69605	A2ASL8_MOUSE	Mus musculus	limb and neural patterns
69605	A2ASM2_MOUSE	Mus musculus	limb and neural patterns
69605	Q3UPJ6_MOUSE	Mus musculus	limb and neural patterns
69605	A2ASM1_MOUSE	Mus musculus	limb and neural patterns
69606	Q3V021_MOUSE	Mus musculus	mitochondrial methionyl-tRNA formyltransferase
69606	Q8BMR9_MOUSE	Mus musculus	mitochondrial methionyl-tRNA formyltransferase
69606	FMT_MOUSE	Mus musculus	mitochondrial methionyl-tRNA formyltransferase
100763	UBE3C_MOUSE	Mus musculus	ubiquitin protein ligase E3C
268469	Q8BRH6_MOUSE	Mus musculus	zinc finger protein 652
268469	ZN652_MOUSE	Mus musculus	zinc finger protein 652
320299	IQCB1_MOUSE	Mus musculus	IQ calmodulin-binding motif containing 1
225027	Q3THA6_MOUSE	Mus musculus	splicing factor, arginine/serine-rich 7
225027	SFRS7_MOUSE	Mus musculus	splicing factor, arginine/serine-rich 7
100764	CL052_MOUSE	Mus musculus	RIKEN cDNA 1110008J03 gene
67381	MED4_MOUSE	Mus musculus	predicted gene 9434; mediator of RNA polymerase II transcription, subunit 4 homolog (yeast)
233115	D19L3_MOUSE	Mus musculus	dpy-19-like 3 (C. elegans)
67383	CI041_MOUSE	Mus musculus	RIKEN cDNA 2410127L17 gene; predicted gene 7622
67382	Q05DR7_MOUSE	Mus musculus	bromodomain containing 3
67382	A2AKB0_MOUSE	Mus musculus	bromodomain containing 3
67382	Q53TY6_MOUSE	Mus musculus	bromodomain containing 3
67382	Q3TUI3_MOUSE	Mus musculus	bromodomain containing 3
67382	BRD3_MOUSE	Mus musculus	bromodomain containing 3
67382	Q4G5Y4_MOUSE	Mus musculus	bromodomain containing 3
67382	A2AKA9_MOUSE	Mus musculus	bromodomain containing 3
67382	Q5CCJ9_MOUSE	Mus musculus	bromodomain containing 3
67384	BAG4_MOUSE	Mus musculus	BCL2-associated athanogene 4
67384	A6H6S8_MOUSE	Mus musculus	BCL2-associated athanogene 4
67399	Q8BVJ7_MOUSE	Mus musculus	PDZ and LIM domain 7
67399	B8JJB5_MOUSE	Mus musculus	PDZ and LIM domain 7
67399	PDLI7_MOUSE	Mus musculus	PDZ and LIM domain 7
67399	B8JJB6_MOUSE	Mus musculus	PDZ and LIM domain 7
69612	CL041_MOUSE	Mus musculus	RIKEN cDNA 2310037I24 gene
63953	Q9CSL5_MOUSE	Mus musculus	dual specificity phosphatase 10
63953	Q8R3L3_MOUSE	Mus musculus	dual specificity phosphatase 10
63953	DUS10_MOUSE	Mus musculus	dual specificity phosphatase 10
67397	A8C1V9_MOUSE	Mus musculus	endoplasmic reticulum protein 29
67397	ERP29_MOUSE	Mus musculus	endoplasmic reticulum protein 29
67398	SRPR_MOUSE	Mus musculus	signal recognition particle receptor ('docking protein')
67398	Q9CVL8_MOUSE	Mus musculus	signal recognition particle receptor ('docking protein')
20422	Q3TV35_MOUSE	Mus musculus	split hand/foot malformation (ectrodactyly) type 1
20422	DSS1_MOUSE	Mus musculus	split hand/foot malformation (ectrodactyly) type 1
63958	Q6NWW1_MOUSE	Mus musculus	ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)
63958	Q80TU3_MOUSE	Mus musculus	ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)
63958	Q3V426_MOUSE	Mus musculus	ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)
63958	UBE4B_MOUSE	Mus musculus	ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)
63958	Q6DID4_MOUSE	Mus musculus	ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)
225020	Q3TN06_MOUSE	Mus musculus	fasciculation and elongation protein zeta 2 (zygin II)
225020	Q3U049_MOUSE	Mus musculus	fasciculation and elongation protein zeta 2 (zygin II)
225020	FEZ2_MOUSE	Mus musculus	fasciculation and elongation protein zeta 2 (zygin II)
225020	Q6P395_MOUSE	Mus musculus	fasciculation and elongation protein zeta 2 (zygin II)
268480	RPGFL_MOUSE	Mus musculus	Rap guanine nucleotide exchange factor (GEF)-like 1
20425	Q9CWR5_MOUSE	Mus musculus	serine hydroxymethyltransferase 1 (soluble)
20425	Q8R0X9_MOUSE	Mus musculus	serine hydroxymethyltransferase 1 (soluble)
20425	GLYC_MOUSE	Mus musculus	serine hydroxymethyltransferase 1 (soluble)
69617	PREP_MOUSE	Mus musculus	pitrilysin metallepetidase 1
100756	UBP30_MOUSE	Mus musculus	ubiquitin specific peptidase 30
67392	CE034_MOUSE	Mus musculus	RIKEN cDNA 4833420G17 gene
67391	FUND2_MOUSE	Mus musculus	FUN14 domain containing 2
67390	RMTL1_MOUSE	Mus musculus	RNA methyltransferase like 1
67393	CXXC5_MOUSE	Mus musculus	CXXC finger 5
214552	CE164_MOUSE	Mus musculus	centrosomal protein 164
18415	Q3TTD4_MOUSE	Mus musculus	heat shock protein 4 like
18415	HS74L_MOUSE	Mus musculus	heat shock protein 4 like
209212	Q3TEE9_MOUSE	Mus musculus	oxidative stress induced growth inhibitor family member 2
209212	Q91Z13_MOUSE	Mus musculus	oxidative stress induced growth inhibitor family member 2
209212	Q3UFX5_MOUSE	Mus musculus	oxidative stress induced growth inhibitor family member 2
209212	Q8BX74_MOUSE	Mus musculus	oxidative stress induced growth inhibitor family member 2
268449	RL23A_MOUSE	Mus musculus	predicted gene 3174; predicted gene 8112; predicted gene 8158; ribosomal protein L23a; predicted gene 5384; predicted gene 8264; predicted gene 6233; similar to 60S ribosomal protein L23a; predicted gene 7413; predicted gene 5351; predicted gene 6177; similar to ribosomal protein L23a; predicted gene 7065; predicted gene 7755; predicted gene 10335; predicted gene 8137; predicted gene 3362; predicted gene 10132; predicted gene 6118
268449	Q5M9M5_MOUSE	Mus musculus	predicted gene 3174; predicted gene 8112; predicted gene 8158; ribosomal protein L23a; predicted gene 5384; predicted gene 8264; predicted gene 6233; similar to 60S ribosomal protein L23a; predicted gene 7413; predicted gene 5351; predicted gene 6177; similar to ribosomal protein L23a; predicted gene 7065; predicted gene 7755; predicted gene 10335; predicted gene 8137; predicted gene 3362; predicted gene 10132; predicted gene 6118
268449	Q91YK6_MOUSE	Mus musculus	predicted gene 3174; predicted gene 8112; predicted gene 8158; ribosomal protein L23a; predicted gene 5384; predicted gene 8264; predicted gene 6233; similar to 60S ribosomal protein L23a; predicted gene 7413; predicted gene 5351; predicted gene 6177; similar to ribosomal protein L23a; predicted gene 7065; predicted gene 7755; predicted gene 10335; predicted gene 8137; predicted gene 3362; predicted gene 10132; predicted gene 6118
268449	Q4V9X9_MOUSE	Mus musculus	predicted gene 3174; predicted gene 8112; predicted gene 8158; ribosomal protein L23a; predicted gene 5384; predicted gene 8264; predicted gene 6233; similar to 60S ribosomal protein L23a; predicted gene 7413; predicted gene 5351; predicted gene 6177; similar to ribosomal protein L23a; predicted gene 7065; predicted gene 7755; predicted gene 10335; predicted gene 8137; predicted gene 3362; predicted gene 10132; predicted gene 6118
268448	Q3TDJ9_MOUSE	Mus musculus	PHD finger protein 12
268448	PHF12_MOUSE	Mus musculus	PHD finger protein 12
268448	Q3V456_MOUSE	Mus musculus	PHD finger protein 12
268448	Q3UR51_MOUSE	Mus musculus	PHD finger protein 12
268448	Q3TDH9_MOUSE	Mus musculus	PHD finger protein 12
268448	Q8CHY4_MOUSE	Mus musculus	PHD finger protein 12
268448	Q5SS87_MOUSE	Mus musculus	PHD finger protein 12
268448	Q3U2C9_MOUSE	Mus musculus	PHD finger protein 12
677296	FCRL6_MOUSE	Mus musculus	Fc receptor-like 6
21969	Q6LBJ0_MOUSE	Mus musculus	topoisomerase (DNA) I
21969	Q3TSR2_MOUSE	Mus musculus	topoisomerase (DNA) I
21969	Q3TPX7_MOUSE	Mus musculus	topoisomerase (DNA) I
21969	Q3ULF5_MOUSE	Mus musculus	topoisomerase (DNA) I
21969	Q3TUS4_MOUSE	Mus musculus	topoisomerase (DNA) I
21969	Q6LBJ1_MOUSE	Mus musculus	topoisomerase (DNA) I
21969	Q569Q5_MOUSE	Mus musculus	topoisomerase (DNA) I
21969	TOP1_MOUSE	Mus musculus	topoisomerase (DNA) I
329251	A6H644_MOUSE	Mus musculus	protein phosphatase 1, regulatory (inhibitor) subunit 12B
329251	MYPT2_MOUSE	Mus musculus	protein phosphatase 1, regulatory (inhibitor) subunit 12B
19141	A2RTI3_MOUSE	Mus musculus	legumain
19141	LGMN_MOUSE	Mus musculus	legumain
19141	Q3UE99_MOUSE	Mus musculus	legumain
18413	ONCM_MOUSE	Mus musculus	oncostatin M
18413	Q8C2U4_MOUSE	Mus musculus	oncostatin M
18412	SQSTM_MOUSE	Mus musculus	sequestosome 1
19143	ST14_MOUSE	Mus musculus	suppression of tumorigenicity 14 (colon carcinoma)
19143	Q543E3_MOUSE	Mus musculus	suppression of tumorigenicity 14 (colon carcinoma)
22592	Q6P9Q0_MOUSE	Mus musculus	excision repair cross-complementing rodent repair deficiency, complementation group 5
22592	Q3TUN4_MOUSE	Mus musculus	excision repair cross-complementing rodent repair deficiency, complementation group 5
22592	Q3TUT3_MOUSE	Mus musculus	excision repair cross-complementing rodent repair deficiency, complementation group 5
22592	Q3TPQ3_MOUSE	Mus musculus	excision repair cross-complementing rodent repair deficiency, complementation group 5
22592	B2RUC3_MOUSE	Mus musculus	excision repair cross-complementing rodent repair deficiency, complementation group 5
22592	Q8CAG2_MOUSE	Mus musculus	excision repair cross-complementing rodent repair deficiency, complementation group 5
22592	Q3UV64_MOUSE	Mus musculus	excision repair cross-complementing rodent repair deficiency, complementation group 5
22592	ERCC5_MOUSE	Mus musculus	excision repair cross-complementing rodent repair deficiency, complementation group 5
22590	XPA_MOUSE	Mus musculus	xeroderma pigmentosum, complementation group A
22590	Q8R4W5_MOUSE	Mus musculus	xeroderma pigmentosum, complementation group A
22590	Q8K2X7_MOUSE	Mus musculus	xeroderma pigmentosum, complementation group A
22591	Q7TSZ1_MOUSE	Mus musculus	xeroderma pigmentosum, complementation group C
22591	XPC_MOUSE	Mus musculus	xeroderma pigmentosum, complementation group C
320208	TMM91_MOUSE	Mus musculus	transmembrane protein 91
209200	DTX3L_MOUSE	Mus musculus	deltex 3-like (Drosophila)
320207	PI3R5_MOUSE	Mus musculus	phosphoinositide-3-kinase, regulatory subunit 5, p101
320207	A1A4T4_MOUSE	Mus musculus	phosphoinositide-3-kinase, regulatory subunit 5, p101
320209	Q80YC3_MOUSE	Mus musculus	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11 (CHL1-like helicase homolog, S. cerevisiae)
320209	DDX11_MOUSE	Mus musculus	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11 (CHL1-like helicase homolog, S. cerevisiae)
320204	Q80VP4_MOUSE	Mus musculus	RIKEN cDNA 4833442J19 gene
320204	Q8BPB7_MOUSE	Mus musculus	RIKEN cDNA 4833442J19 gene
320204	CL072_MOUSE	Mus musculus	RIKEN cDNA 4833442J19 gene
58810	Q3UJW9_MOUSE	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
58810	Q540D7_MOUSE	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
58810	Q810X5_MOUSE	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
58810	AK1A1_MOUSE	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
58810	Q80XJ7_MOUSE	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
677289	YK020_MOUSE	Mus musculus	predicted gene 14492
268465	EME1_MOUSE	Mus musculus	essential meiotic endonuclease 1 homolog 1 (S. pombe)
329260	DEN1B_MOUSE	Mus musculus	DENN/MADD domain containing 1B
21975	Q8CDI8_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21975	Q5NCT0_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21975	Q3V3P1_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21975	Q3TBE3_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21975	TOP3A_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21975	Q5NCT1_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21975	Q5NCT2_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21975	Q924H1_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21975	Q3TPE4_MOUSE	Mus musculus	similar to topoisomerase III; topoisomerase (DNA) III alpha
21976	Q3UJF5_MOUSE	Mus musculus	topoisomerase (DNA) III beta
21976	TOP3B_MOUSE	Mus musculus	topoisomerase (DNA) III beta
21976	Q9JJ62_MOUSE	Mus musculus	topoisomerase (DNA) III beta
21973	Q52KI5_MOUSE	Mus musculus	topoisomerase (DNA) II alpha
21973	Q6PET9_MOUSE	Mus musculus	topoisomerase (DNA) II alpha
21973	TOP2A_MOUSE	Mus musculus	topoisomerase (DNA) II alpha
21973	Q3TTG4_MOUSE	Mus musculus	topoisomerase (DNA) II alpha
21973	Q8CCE5_MOUSE	Mus musculus	topoisomerase (DNA) II alpha
21973	Q3UUS6_MOUSE	Mus musculus	topoisomerase (DNA) II alpha
19155	Q3UZE0_MOUSE	Mus musculus	aminopeptidase puromycin sensitive
19155	A2A9T5_MOUSE	Mus musculus	aminopeptidase puromycin sensitive
19155	A2A9T3_MOUSE	Mus musculus	aminopeptidase puromycin sensitive
19155	A2A9T4_MOUSE	Mus musculus	aminopeptidase puromycin sensitive
19155	PSA_MOUSE	Mus musculus	aminopeptidase puromycin sensitive
19155	Q5PR74_MOUSE	Mus musculus	aminopeptidase puromycin sensitive
21974	Q8BRY5_MOUSE	Mus musculus	topoisomerase (DNA) II beta
21974	TOP2B_MOUSE	Mus musculus	topoisomerase (DNA) II beta
21974	Q3TR62_MOUSE	Mus musculus	topoisomerase (DNA) II beta
19156	Q3TKB2_MOUSE	Mus musculus	prosaposin
19156	Q3TXJ0_MOUSE	Mus musculus	prosaposin
19156	Q3TWM9_MOUSE	Mus musculus	prosaposin
19156	Q8BFQ1_MOUSE	Mus musculus	prosaposin
19156	Q3TIT5_MOUSE	Mus musculus	prosaposin
19156	Q3TWL8_MOUSE	Mus musculus	prosaposin
19156	Q3U825_MOUSE	Mus musculus	prosaposin
19156	Q3U897_MOUSE	Mus musculus	prosaposin
19156	Q3UE29_MOUSE	Mus musculus	prosaposin
19156	Q3TWE9_MOUSE	Mus musculus	prosaposin
19156	Q3UFE8_MOUSE	Mus musculus	prosaposin
19156	Q3U5W2_MOUSE	Mus musculus	prosaposin
19156	Q3UAS4_MOUSE	Mus musculus	prosaposin
19156	Q3U8C4_MOUSE	Mus musculus	prosaposin
19156	B2RUD7_MOUSE	Mus musculus	prosaposin
19156	Q3TKK3_MOUSE	Mus musculus	prosaposin
19156	Q3TXP9_MOUSE	Mus musculus	prosaposin
19156	Q3TWF9_MOUSE	Mus musculus	prosaposin
19156	SAP_MOUSE	Mus musculus	prosaposin
19156	Q3TID4_MOUSE	Mus musculus	prosaposin
19157	Q76MU4_MOUSE	Mus musculus	cytohesin 1
19157	Q8K3E8_MOUSE	Mus musculus	cytohesin 1
19157	Q3T9T9_MOUSE	Mus musculus	cytohesin 1
19157	Q3TZ02_MOUSE	Mus musculus	cytohesin 1
19157	CYH1_MOUSE	Mus musculus	cytohesin 1
19157	Q570Y7_MOUSE	Mus musculus	cytohesin 1
19157	Q9ESS4_MOUSE	Mus musculus	cytohesin 1
19158	CYH2_MOUSE	Mus musculus	cytohesin 2
19158	Q5HZZ0_MOUSE	Mus musculus	cytohesin 2
19158	Q99KH2_MOUSE	Mus musculus	cytohesin 2
19159	CYH3_MOUSE	Mus musculus	cytohesin 3
19159	Q3TGW1_MOUSE	Mus musculus	cytohesin 3
19159	Q8CBE4_MOUSE	Mus musculus	cytohesin 3
19159	Q922J4_MOUSE	Mus musculus	cytohesin 3
19159	Q3TXK1_MOUSE	Mus musculus	cytohesin 3
19159	Q5DTF5_MOUSE	Mus musculus	cytohesin 3
22596	KU86_MOUSE	Mus musculus	X-ray repair complementing defective repair in Chinese hamster cells 5
22596	Q9CRI5_MOUSE	Mus musculus	X-ray repair complementing defective repair in Chinese hamster cells 5
22594	XRCC1_MOUSE	Mus musculus	X-ray repair complementing defective repair in Chinese hamster cells 1
22594	Q3U2B4_MOUSE	Mus musculus	X-ray repair complementing defective repair in Chinese hamster cells 1
22594	Q3TN28_MOUSE	Mus musculus	X-ray repair complementing defective repair in Chinese hamster cells 1
22594	Q3TGI0_MOUSE	Mus musculus	X-ray repair complementing defective repair in Chinese hamster cells 1
22594	Q8BQS1_MOUSE	Mus musculus	X-ray repair complementing defective repair in Chinese hamster cells 1
58809	Q6NXX2_MOUSE	Mus musculus	ribonuclease, RNase A family 4
58809	Q8C7E4_MOUSE	Mus musculus	ribonuclease, RNase A family 4
58809	RNAS4_MOUSE	Mus musculus	ribonuclease, RNase A family 4
58809	Q5UCA9_MOUSE	Mus musculus	ribonuclease, RNase A family 4
58809	Q8C663_MOUSE	Mus musculus	ribonuclease, RNase A family 4
214572	ANM7_MOUSE	Mus musculus	protein arginine N-methyltransferase 7
214572	Q921F5_MOUSE	Mus musculus	protein arginine N-methyltransferase 7
209239	GAN_MOUSE	Mus musculus	giant axonal neuropathy
353502	HPIP_MOUSE	Mus musculus	host cell factor C1 regulator 1 (XPO1-dependent)
654470	B2RUD3_MOUSE	Mus musculus	tectonic 1
654470	TECT1_MOUSE	Mus musculus	tectonic 1
58801	APR_MOUSE	Mus musculus	phorbol-12-myristate-13-acetate-induced protein 1
326618	TPM4_MOUSE	Mus musculus	tropomyosin 4; predicted gene 7809
208501	CQ089_MOUSE	Mus musculus	RIKEN cDNA 1810043H04 gene
223864	Q3TSK1_MOUSE	Mus musculus	Rap guanine nucleotide exchange factor (GEF) 3
223864	RPGF3_MOUSE	Mus musculus	Rap guanine nucleotide exchange factor (GEF) 3
223864	Q3UQC2_MOUSE	Mus musculus	Rap guanine nucleotide exchange factor (GEF) 3
223864	Q3TES7_MOUSE	Mus musculus	Rap guanine nucleotide exchange factor (GEF) 3
654472	Q2VWQ4_MOUSE	Mus musculus	predicted gene 4691; predicted gene 6944; predicted gene 10290; predicted gene 10566; predicted gene 10291; predicted gene 3200; predicted gene 12070; predicted gene 7286; predicted gene 6946; predicted gene 8825; predicted gene 9081; glyceraldehyde-3-phosphate dehydrogenase; predicted gene 10359; predicted gene 10358; predicted gene 7784; predicted gene 12416; predicted gene 14148; predicted gene 13882; predicted gene 4217; predicted gene 7183; predicted gene 10313; predicted gene 2467; predicted gene 5787; predicted gene 2193; predicted gene 13292; predicted gene, 380687; predicted gene 2076; predicted gene 3222; predicted gene 7507; predicted gene 7293; predicted gene 15191; predicted gene, 674324; predicted gene 10284; predicted gene 8055; similar to hCG1978856; predicted gene 2574; similar to glyceraldehyde-3-phosphate dehydrogenase; predicted gene 7545; predicted gene 12033; predicted gene 3272; predicted gene 3534; predicted gene 2308; predicted gene 3839; predicted gene 9061; predicted gene 3671; predicted gene 8513; predicted gene 4654; predicted gene 12537; predicted gene 4929; predicted gene 5652; predicted gene 9568; predicted gene 8349; predicted gene 2546; predicted gene 7129; similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH); predicted gene 8318; glyceraldehyde-3-phosphate dehydrogenase pseudogene; predicted gene 7611; predicted gene 2445; predicted gene 6283; predicted gene 11557; predicted gene 4335; predicted gene 9127; predicted gene 3695; predicted gene 5507; predicted gene 8174; predicted gene 4609; predicted gene 3809; predicted gene 9034; predicted gene 2606; predicted gene 4575; predicted gene 12286; predicted gene 11658; predicted gene 5732; predicted gene 16374; predicted gene 8100; predicted gene 11953; predicted gene, EG545741; predicted gene 2451; predicted gene 14130
