From	To
21849	Q5EBP9_MOUSE
21849	TIF1B_MOUSE
67153	RNH2B_MOUSE
70769	E9Q5C9_MOUSE
70769	Q3TKZ9_MOUSE
70769	Q3UI16_MOUSE
70769	Q8CE21_MOUSE
18102	NDKA_MOUSE
18102	Q5NC79_MOUSE
18102	Q5NC81_MOUSE
226409	Q8BUI4_MOUSE
226409	Q9D3Z7_MOUSE
226409	ZRAB3_MOUSE
107823	D3Z3E0_MOUSE
107823	D3Z3E4_MOUSE
107823	NSD2_MOUSE
107823	Q8BJU7_MOUSE
74107	CEP55_MOUSE
66249	PNO1_MOUSE
72133	TRUB1_MOUSE
68549	SGOL2_MOUSE
18813	PA2G4_MOUSE
18813	Q3TGU7_MOUSE
243905	E9PYI1_MOUSE
243905	Q0VGV0_MOUSE
243905	Q3UPK4_MOUSE
65973	A2AL74_MOUSE
65973	A2AL75_MOUSE
65973	A2AL76_MOUSE
65973	A2AL78_MOUSE
65973	A2AL81_MOUSE
65973	A2AL85_MOUSE
65973	ASPH_MOUSE
65973	Q3TU40_MOUSE
65973	Q6P8S1_MOUSE
65973	Q8BQK0_MOUSE
65973	Q8CBM2_MOUSE
65973	Q9CR06_MOUSE
65973	Q9D7J8_MOUSE
330173	Q9CZU9_MOUSE
13121	CP51A_MOUSE
627191	B2RRM8_MOUSE
627191	SYN1L_MOUSE
15191	HDGF_MOUSE
66262	ING5_MOUSE
232087	METK2_MOUSE
232087	Q99J57_MOUSE
213211	RNF26_MOUSE
71592	E9Q3B2_MOUSE
71592	POGK_MOUSE
71592	Q6GQW2_MOUSE
108912	CDCA2_MOUSE
78929	RPC8_MOUSE
66599	RDM1_MOUSE
69902	A2AMV1_MOUSE
69902	MRT4_MOUSE
52615	E9PW15_MOUSE
52615	SUZ12_MOUSE
23825	BAF_MOUSE
230376	Q6NV99_MOUSE
21991	TPIS_MOUSE
70699	B9EJ54_MOUSE
70699	Q6P9L5_MOUSE
70699	Q6PDG0_MOUSE
50887	HMGN5_MOUSE
70218	KI18B_MOUSE
233406	G3UW86_MOUSE
233406	G3UWQ7_MOUSE
233406	G3UY19_MOUSE
233406	PRC1_MOUSE
71041	PCGF6_MOUSE
78935	G1UCX4_MOUSE
78935	SAAL1_MOUSE
229841	CENPE_MOUSE
229841	E9QKK1_MOUSE
231872	AIMP2_MOUSE
231872	Q8R3V2_MOUSE
67895	IPYR_MOUSE
67895	Q4FK49_MOUSE
14841	HASP_MOUSE
74041	E9QLR9_MOUSE
63959	Q3TCZ2_MOUSE
63959	S29A1_MOUSE
245902	CCD15_MOUSE
27214	B2RS44_MOUSE
27214	DBF4A_MOUSE
216134	PDXK_MOUSE
70099	Q6P7V9_MOUSE
70099	SMC4_MOUSE
103268	B2RR53_MOUSE
103268	CE57L_MOUSE
103268	G5E828_MOUSE
66583	EXOS1_MOUSE
381802	SEN2_MOUSE
20539	LAT1_MOUSE
239839	CCD14_MOUSE
76464	A3KGI3_MOUSE
52653	NUDC2_MOUSE
57773	E9Q156_MOUSE
57773	WDR4_MOUSE
448850	Q5FW88_MOUSE
448850	ZNHI3_MOUSE
216766	A2AFQ9_MOUSE
216766	E9PUU4_MOUSE
216766	GEMI5_MOUSE
216766	Q3TR97_MOUSE
18969	DPOA2_MOUSE
18969	Q8C2T6_MOUSE
210711	MCMBP_MOUSE
214572	ANM7_MOUSE
207965	MT21D_MOUSE
20382	SRSF2_MOUSE
108037	Q3TFD0_MOUSE
108037	Q9CZN7_MOUSE
276770	IF5A1_MOUSE
56844	Q9JHE9_MOUSE
56844	TSSC4_MOUSE
74528	MGME1_MOUSE
226153	PEO1_MOUSE
20174	Q3TXT7_MOUSE
20174	RUVB2_MOUSE
20779	Q80XU2_MOUSE
20779	SRC_MOUSE
107047	PSMG2_MOUSE
71446	WRB_MOUSE
70683	E9QK83_MOUSE
66196	MYO19_MOUSE
69833	RPAB2_MOUSE
236266	ALMS1_MOUSE
66614	GPTC4_MOUSE
70186	F162A_MOUSE
269344	ELL3_MOUSE
67144	LRC40_MOUSE
67144	Q78KN5_MOUSE
22151	TBB2A_MOUSE
14168	FGF13_MOUSE
227099	Q8K119_MOUSE
12466	Q3TI05_MOUSE
12466	Q52KG9_MOUSE
12466	TCPZ_MOUSE
71974	ANM3_MOUSE
75758	CH076_MOUSE
22340	VEGFB_MOUSE
66525	TIM50_MOUSE
332359	TIGD3_MOUSE
69091	VP26B_MOUSE
22379	D3Z7A7_MOUSE
22379	FMNL3_MOUSE
12394	G3UWD2_MOUSE
12394	G3X9W7_MOUSE
12394	Q3UM65_MOUSE
12394	Q8BQ09_MOUSE
382207	B1AV39_MOUSE
382207	JADE3_MOUSE
21781	Q3V3X3_MOUSE
21781	Q9CYZ7_MOUSE
21781	TFDP1_MOUSE
66497	CMS1_MOUSE
66497	Q3UW28_MOUSE
232187	SMYD5_MOUSE
213773	TBL3_MOUSE
69719	G3UWN2_MOUSE
69719	PYR1_MOUSE
14087	FANCA_MOUSE
69716	PCH2_MOUSE
22146	Q52L87_MOUSE
22146	TBA1C_MOUSE
56749	PYRD_MOUSE
74196	TTC27_MOUSE
66197	CKS2_MOUSE
66197	Q545R9_MOUSE
57028	PLPP_MOUSE
57028	Q6IS27_MOUSE
12457	B2RTJ8_MOUSE
12457	NOCT_MOUSE
110606	FNTB_MOUSE
170762	NU155_MOUSE
170762	Q6ZQ45_MOUSE
170762	Q8BUA6_MOUSE
75767	E9Q8L9_MOUSE
75767	RFIP1_MOUSE
66934	DSN1_MOUSE
70478	MIPEP_MOUSE
17121	MAD3_MOUSE
68275	Q3U8B3_MOUSE
68275	Q5SWN2_MOUSE
68275	RFA1_MOUSE
13972	GNB1L_MOUSE
13972	Q3TM20_MOUSE
13972	Q3TZ04_MOUSE
71449	MET13_MOUSE
16987	ERG7_MOUSE
56075	DPS1_MOUSE
13681	IF4A1_MOUSE
13681	Q3TLL6_MOUSE
13681	Q5F2A7_MOUSE
68644	E9PW22_MOUSE
68644	E9Q136_MOUSE
57750	Q4V9X1_MOUSE
57750	WDR12_MOUSE
67332	SMD3_MOUSE
69639	EXOS8_MOUSE
69639	Q546F8_MOUSE
69639	Q571G2_MOUSE
71675	K1841_MOUSE
71675	M0QWF3_MOUSE
19139	PRPS1_MOUSE
19387	RAGP1_MOUSE
53414	BYST_MOUSE
80914	Q543C2_MOUSE
80914	UCK2_MOUSE
56434	Q545L1_MOUSE
56434	Q80XR4_MOUSE
56434	TSN3_MOUSE
103080	SEP10_MOUSE
109674	A2AE27_MOUSE
109674	AMPD2_MOUSE
70419	B1AR42_MOUSE
70419	Q6NSU2_MOUSE
14629	GSH1_MOUSE
14629	Q3TEF1_MOUSE
14629	Q3UNA7_MOUSE
66622	Q52KC0_MOUSE
66622	UBR7_MOUSE
66098	CHCH6_MOUSE
66098	E9Q4M4_MOUSE
217431	NOL10_MOUSE
217431	Q3TUB5_MOUSE
16870	F6Z9H5_MOUSE
16870	LHX2_MOUSE
16870	Q543C6_MOUSE
108888	ATAD3_MOUSE
108673	CCD86_MOUSE
59001	DPOE3_MOUSE
59028	RCL1_MOUSE
67492	D3Z5M1_MOUSE
224481	TFB1M_MOUSE
12567	CDK4_MOUSE
12567	Q545C3_MOUSE
70603	MUTYH_MOUSE
70603	Q762C9_MOUSE
70603	Q762D1_MOUSE
66117	CG055_MOUSE
56367	SCOC_MOUSE
15354	HMGB3_MOUSE
15354	Q544R9_MOUSE
72661	SERP2_MOUSE
56282	RM12_MOUSE
19087	Q8K1M3_MOUSE
11987	CTR1_MOUSE
11987	Q3UGD6_MOUSE
230872	CROCC_MOUSE
14873	GSTO1_MOUSE
66140	SKA2_MOUSE
108000	E9Q3P4_MOUSE
27632	NELFE_MOUSE
27632	Q3UIA1_MOUSE
72562	PHS2_MOUSE
234344	E9QJT2_MOUSE
234344	NAF1_MOUSE
227715	EXOS2_MOUSE
227715	Q3TKQ3_MOUSE
67236	CINP_MOUSE
69573	HLPDA_MOUSE
66596	TF3A_MOUSE
77626	NSMA3_MOUSE
20826	NH2L1_MOUSE
112407	EGLN3_MOUSE
67826	SNP47_MOUSE
17357	MRP_MOUSE
12566	CDK2_MOUSE
12566	Q3U6X7_MOUSE
12566	Q3UGB9_MOUSE
70458	Q80VT5_MOUSE
22385	BAZ1B_MOUSE
66194	P5CR3_MOUSE
67046	TBCD7_MOUSE
16993	LKHA4_MOUSE
74776	D3Z636_MOUSE
74776	IPYR2_MOUSE
235559	TOPB1_MOUSE
20867	STIP1_MOUSE
319939	Q8BWF4_MOUSE
319939	TENS3_MOUSE
224008	SPIDR_MOUSE
623661	LIPT_MOUSE
623661	Q8C894_MOUSE
27374	ANM5_MOUSE
218877	SEM3G_MOUSE
70031	CKLF8_MOUSE
70178	AB17C_MOUSE
67949	MK67I_MOUSE
11545	Q921K2_MOUSE
67223	RRP15_MOUSE
17685	MSH2_MOUSE
17685	Q3TZI5_MOUSE
68612	A2A4Z0_MOUSE
68612	UBE2C_MOUSE
243529	Q80ZM5_MOUSE
15500	HSF2_MOUSE
15500	Q8BWK6_MOUSE
77963	HOOK1_MOUSE
108911	RCC2_MOUSE
223626	THEM6_MOUSE
18700	A2AIH5_MOUSE
18700	PIGA_MOUSE
18700	Q3TB52_MOUSE
633640	CE028_MOUSE
633640	H3BJ86_MOUSE
109145	SLD5_MOUSE
72657	SELH_MOUSE
71805	NUP93_MOUSE
56095	SPB1_MOUSE
110816	PWP2_MOUSE
110816	Q2M1K2_MOUSE
77286	NKRF_MOUSE
67276	ERI1_MOUSE
67276	Q8BV98_MOUSE
20873	PLK4_MOUSE
56088	PSMG1_MOUSE
66578	MS18A_MOUSE
75317	PARI_MOUSE
18771	PKNX1_MOUSE
64704	HTRA2_MOUSE
54369	NDK6_MOUSE
65961	SAS10_MOUSE
209027	P5CR1_MOUSE
209027	Q3UTR5_MOUSE
18221	NUDC_MOUSE
20768	SPS2_MOUSE
30056	TIM9_MOUSE
51944	SKAP_MOUSE
72117	NAA50_MOUSE
53333	TOM40_MOUSE
240334	PCYXL_MOUSE
319180	H2B1F_MOUSE
28114	NSUN2_MOUSE
66970	Q540I3_MOUSE
66970	SSBP2_MOUSE
20588	Q3UPK0_MOUSE
20588	SMRC1_MOUSE
17768	MTDC_MOUSE
104444	ORN_MOUSE
104444	Q8BJ91_MOUSE
69572	MFSD3_MOUSE
234736	RFWD3_MOUSE
73666	THOC3_MOUSE
66282	TMA16_MOUSE
18846	PLXA3_MOUSE
18846	Q571A4_MOUSE
170799	E9QP76_MOUSE
170799	RTKN2_MOUSE
56086	Q3T9S3_MOUSE
56086	SET_MOUSE
67390	RMTL1_MOUSE
72668	G3X9M2_MOUSE
72668	SKDA1_MOUSE
223775	PIM3_MOUSE
223775	Q3TX64_MOUSE
74016	PHF19_MOUSE
52822	RUFY3_MOUSE
239273	E9Q236_MOUSE
239273	E9Q467_MOUSE
239273	Q3TZN9_MOUSE
21346	TAGL2_MOUSE
16403	ITA6_MOUSE
16403	Q6PEE8_MOUSE
16403	Q8CC06_MOUSE
15939	IER5_MOUSE
15939	Q3UJ54_MOUSE
68087	DCAKD_MOUSE
27275	NUFP1_MOUSE
14345	FUT4_MOUSE
14345	Q544B8_MOUSE
22775	ZIK1_MOUSE
76123	GPSM2_MOUSE
76123	Q3UPG3_MOUSE
72515	WDR43_MOUSE
227937	A2AS47_MOUSE
227937	PKP4_MOUSE
227937	Q3UIX3_MOUSE
12894	CPT1A_MOUSE
12894	Q3UGT1_MOUSE
12894	Q7TQD5_MOUSE
327762	DNA2_MOUSE
77891	UBE2S_MOUSE
18655	PGK1_MOUSE
12122	BID_MOUSE
11951	AT5G1_MOUSE
98956	NAT10_MOUSE
68202	D3YTQ8_MOUSE
68202	NDUA5_MOUSE
75751	IPO4_MOUSE
100041586	TC1D3_MOUSE
104884	B8JJC1_MOUSE
104884	Q6P1B8_MOUSE
52530	NHP2_MOUSE
67134	NOP56_MOUSE
76524	Q3U466_MOUSE
171170	MBNL3_MOUSE
171170	Q542D8_MOUSE
171170	Q8BYC7_MOUSE
21681	THOC4_MOUSE
12301	CYBP_MOUSE
60315	MYG1_MOUSE
100608	NOC4L_MOUSE
72662	RRP44_MOUSE
105351	CG025_MOUSE
110109	E9QN31_MOUSE
57815	SPAT5_MOUSE
67811	PDIP2_MOUSE
230577	A8Y5T6_MOUSE
230577	SYPM_MOUSE
59008	APC5_MOUSE
59008	Q3TWF7_MOUSE
59008	Q3U5Y4_MOUSE
59008	Q3U981_MOUSE
59008	Q3UFC2_MOUSE
217737	AHSA1_MOUSE
15958	IFIT2_MOUSE
15958	Q6GTM0_MOUSE
75273	PELP1_MOUSE
106957	S39A6_MOUSE
74237	GCP2_MOUSE
74237	Q3UIT6_MOUSE
22701	ZFP41_MOUSE
15289	HMGB1_MOUSE
15289	Q58EV5_MOUSE
77744	BORA_MOUSE
13804	NUCG_MOUSE
13804	Q3UN47_MOUSE
66296	HAUS2_MOUSE
55982	PAXI1_MOUSE
76478	HAUS8_MOUSE
230393	FOCAD_MOUSE
103468	NU107_MOUSE
68926	UBAP2_MOUSE
69072	EBP2_MOUSE
51810	HNRPU_MOUSE
67041	SCOT1_MOUSE
58184	RCD1_MOUSE
14190	FGL2_MOUSE
14190	Q544K3_MOUSE
66181	NOP10_MOUSE
67460	DECR_MOUSE
67460	Q4FJK0_MOUSE
15312	HMGN1_MOUSE
15312	Q8CEW1_MOUSE
105675	PPIF_MOUSE
75565	SGF29_MOUSE
14057	SFXN1_MOUSE
12469	Q3UL22_MOUSE
12469	Q8BVY8_MOUSE
12469	TCPQ_MOUSE
56349	ARHG8_MOUSE
56349	Q3USZ7_MOUSE
24061	SMC1A_MOUSE
71435	B7ZCJ0_MOUSE
71435	B7ZCJ1_MOUSE
71435	RHG21_MOUSE
20509	Q542F3_MOUSE
20509	S19A1_MOUSE
77721	RT05_MOUSE
19231	PTMA_MOUSE
19231	Q0VGU2_MOUSE
27280	PHLA3_MOUSE
268373	PPIA_MOUSE
268373	Q5SVY2_MOUSE
27407	ABCF2_MOUSE
67534	TTLL4_MOUSE
72852	MBLC2_MOUSE
21915	KTHY_MOUSE
21915	Q6GRA7_MOUSE
544717	CL073_MOUSE
19687	G3UWX1_MOUSE
19687	G3X8Z6_MOUSE
19687	Q5U4B1_MOUSE
19687	RFC1_MOUSE
71729	D3Z0G5_MOUSE
71729	E9Q1K7_MOUSE
71729	E9Q652_MOUSE
71729	Q3TTW9_MOUSE
71729	Q8BPL6_MOUSE
71729	Q9D677_MOUSE
71729	RGS12_MOUSE
52504	B8JK52_MOUSE
52504	CENPO_MOUSE
73327	PADC1_MOUSE
73327	Q14C45_MOUSE
231932	Q8R379_MOUSE
14229	FKBP5_MOUSE
14229	Q4FJN2_MOUSE
223921	AAAS_MOUSE
223921	Q8BU75_MOUSE
107986	DDB2_MOUSE
107986	Q4FZK4_MOUSE
20492	Q3TSD8_MOUSE
20492	Q3U4T7_MOUSE
20492	Q8K2W7_MOUSE
20492	SLBP_MOUSE
68565	Q5U5I3_MOUSE
68565	RT18A_MOUSE
216150	UB2R1_MOUSE
20751	Q91XH5_MOUSE
12462	Q3U4U6_MOUSE
12462	TCPG_MOUSE
17975	NUCL_MOUSE
109270	PRR5_MOUSE
101739	A2BI12_MOUSE
101739	PSIP1_MOUSE
57258	XPO4_MOUSE
381148	Q3UKG2_MOUSE
94089	Q5NCB7_MOUSE
94089	TRIM7_MOUSE
109212	FA64A_MOUSE
106248	QTRD1_MOUSE
24063	Q53ZU1_MOUSE
24063	SPY1_MOUSE
109115	Q8BVY4_MOUSE
108089	R144A_MOUSE
66617	NTM1A_MOUSE
67678	LSM3_MOUSE
381678	ZCPW1_MOUSE
12745	CLGN_MOUSE
52662	LRAD4_MOUSE
52662	Q4VAH9_MOUSE
52662	Q8BYE2_MOUSE
67946	SPAT6_MOUSE
56505	Q3U1C2_MOUSE
56505	RUVB1_MOUSE
192976	LR75A_MOUSE
66406	G5E8Q7_MOUSE
66406	SAC31_MOUSE
228889	DDX27_MOUSE
16950	LOXL3_MOUSE
13877	ERH_MOUSE
13877	G3UW85_MOUSE
13877	Q4FZH7_MOUSE
85305	Q3TIV6_MOUSE
85305	Q8R2P8_MOUSE
85305	SYK_MOUSE
12615	CENPA_MOUSE
68870	KAD8_MOUSE
67870	ENOPH_MOUSE
244416	PPR3B_MOUSE
208084	PIF1_MOUSE
94223	DGCR8_MOUSE
68001	CU059_MOUSE
225659	CEP76_MOUSE
18755	KPCL_MOUSE
230082	NOL6_MOUSE
15481	HSP7C_MOUSE
100040608	E9Q5Z5_MOUSE
69906	MFTC_MOUSE
69906	Q3UM21_MOUSE
14731	GPAA1_MOUSE
22166	THIO_MOUSE
71780	INO1_MOUSE
11991	G3X9W0_MOUSE
11991	G5E8G0_MOUSE
11991	HNRPD_MOUSE
56306	FA60A_MOUSE
27979	EIF3B_MOUSE
264134	TTC26_MOUSE
56742	PSRC1_MOUSE
68876	ATP23_MOUSE
68876	G3UW46_MOUSE
108900	FA72A_MOUSE
98758	HNRPF_MOUSE
666704	SAMD1_MOUSE
56292	NAA10_MOUSE
56292	Q3V4D5_MOUSE
56292	Q540H0_MOUSE
50772	MK06_MOUSE
14874	MAAI_MOUSE
14874	Q9JJA0_MOUSE
209003	RBMX2_MOUSE
14453	GAS2_MOUSE
100043507	GBG5_MOUSE
100043507	Q3UKC8_MOUSE
69156	CMTD1_MOUSE
72568	LIN9_MOUSE
218518	A1BQX3_MOUSE
218518	E9Q1T5_MOUSE
218518	MALD2_MOUSE
19205	Q8BGJ5_MOUSE
19205	Q8CB58_MOUSE
19205	Q922I7_MOUSE
69386	B2RTM0_MOUSE
69386	H4_MOUSE
231430	COX18_MOUSE
231430	G5E8U6_MOUSE
56488	NXT1_MOUSE
216846	CNTRB_MOUSE
67101	CF226_MOUSE
75062	Q58E59_MOUSE
75062	SF3A3_MOUSE
116701	FGRL1_MOUSE
227699	NU188_MOUSE
27041	G3BP1_MOUSE
27998	EXOS5_MOUSE
57785	MOG1_MOUSE
268882	FBSP1_MOUSE
237221	GEMI8_MOUSE
108067	A4FUS0_MOUSE
108067	B1AUN2_MOUSE
108067	Q3UKV0_MOUSE
54357	A2ALK6_MOUSE
54357	E41LB_MOUSE
54357	Q3TMR3_MOUSE
105372	UTP15_MOUSE
21771	CIR1A_MOUSE
12447	CCNE1_MOUSE
66399	EFTS_MOUSE
78767	EFC11_MOUSE
14056	EZH2_MOUSE
14056	Q3TZH6_MOUSE
14056	Q571L5_MOUSE
14056	Q6AXH7_MOUSE
11363	ACADL_MOUSE
70454	CENPL_MOUSE
70454	Q14A61_MOUSE
68066	Q14BQ5_MOUSE
68066	S2539_MOUSE
19646	RBBP4_MOUSE
18131	NOTC3_MOUSE
66125	SF3B5_MOUSE
19252	DUS1_MOUSE
19252	Q3U8K3_MOUSE
56200	DDX21_MOUSE
56200	Q6PCP0_MOUSE
67383	CI041_MOUSE
15469	ANM1_MOUSE
15469	Q3UIG8_MOUSE
15469	Q9CX58_MOUSE
66245	HPBP1_MOUSE
53382	TXNL1_MOUSE
78372	SNR25_MOUSE
13445	CDKA1_MOUSE
50493	TRXR1_MOUSE
72016	CP059_MOUSE
73710	B2RSN3_MOUSE
73710	TBB2B_MOUSE
67326	CT027_MOUSE
77048	CEP83_MOUSE
18294	OGG1_MOUSE
18294	Q3UIL3_MOUSE
94232	UBQL4_MOUSE
227695	CI114_MOUSE
56456	ACL6A_MOUSE
56456	Q505L1_MOUSE
67769	E9PY25_MOUSE
67769	E9Q042_MOUSE
67769	GPTC2_MOUSE
226432	E9QKZ2_MOUSE
67834	IDH3A_MOUSE
98415	NUCKS_MOUSE
19206	PTC1_MOUSE
217995	G3X9B1_MOUSE
28000	PRP19_MOUSE
28000	Q4ADG5_MOUSE
12041	BCKD_MOUSE
12041	Q3UCB5_MOUSE
68209	RNH2C_MOUSE
68278	DX39A_MOUSE
68278	Q3UAF1_MOUSE
73681	E9QKG3_MOUSE
73681	TRM11_MOUSE
791260	TOMT_MOUSE
66235	IF1AX_MOUSE
17245	B2RPU6_MOUSE
17245	B7SNM8_MOUSE
17245	E9PW14_MOUSE
17245	E9Q0B1_MOUSE
17245	MDM1_MOUSE
229363	B2RRH9_MOUSE
229363	GUAA_MOUSE
18673	PHB_MOUSE
69893	COA7_MOUSE
328795	UBS3A_MOUSE
140858	WDR5_MOUSE
66771	GID4_MOUSE
214048	Q8R3F0_MOUSE
228033	AT5G3_MOUSE
228033	Q14BC2_MOUSE
67219	MED18_MOUSE
53893	NUDT5_MOUSE
103136	PWP1_MOUSE
75786	CKAP5_MOUSE
75786	K3W4R5_MOUSE
53895	CLPP_MOUSE
74754	DHC24_MOUSE
83671	Q69ZF4_MOUSE
83671	Q7TMU6_MOUSE
83671	SYTL2_MOUSE
379043	D7F2B6_MOUSE
379043	RAE1E_MOUSE
26939	Q3TWE8_MOUSE
26939	RPC5_MOUSE
66603	GEMI2_MOUSE
64655	RT22_MOUSE
57377	MOGS_MOUSE
67973	MPP10_MOUSE
67973	Q9CYN7_MOUSE
67973	Q9D7V6_MOUSE
13665	IF2A_MOUSE
53607	SNRPA_MOUSE
22064	TRPC2_MOUSE
66385	PP1R7_MOUSE
214253	EKI2_MOUSE
268595	J3QPM6_MOUSE
22224	UBP10_MOUSE
213990	F8VQE9_MOUSE
213990	Q8BV81_MOUSE
11891	Q544U7_MOUSE
11891	RB27A_MOUSE
233726	IPO7_MOUSE
14113	FBRL_MOUSE
76179	E9Q6Y8_MOUSE
381112	ARG33_MOUSE
76166	B2RWG6_MOUSE
76166	RSG1_MOUSE
75430	APC15_MOUSE
75430	G5E8M3_MOUSE
75430	H3BIU1_MOUSE
75430	Q9D3A0_MOUSE
17120	MD1L1_MOUSE
104732	CN080_MOUSE
353258	LTV1_MOUSE
14976	PFD6_MOUSE
14976	Q792E4_MOUSE
272396	SYTC2_MOUSE
70348	UBE3D_MOUSE
73916	B2RQZ0_MOUSE
73916	IFT57_MOUSE
66611	RIBC1_MOUSE
68145	ETAA1_MOUSE
22381	WBP5_MOUSE
72612	CD027_MOUSE
70465	MEP50_MOUSE
59015	NU160_MOUSE
54609	UBQL2_MOUSE
330695	CTXN1_MOUSE
330695	Q3TYB7_MOUSE
380840	LYRM4_MOUSE
104662	TSR1_MOUSE
11740	ADT2_MOUSE
11740	Q545A2_MOUSE
225182	COM1_MOUSE
14000	RNC_MOUSE
73338	IPIL1_MOUSE
72391	CDKN3_MOUSE
72787	NDC1_MOUSE
12580	CDN2C_MOUSE
97112	NMD3_MOUSE
20892	CENPX_MOUSE
433256	ACSL5_MOUSE
433256	Q3UC67_MOUSE
67239	G3X926_MOUSE
67239	RPF2_MOUSE
28042	EPT1_MOUSE
107476	ACACA_MOUSE
19935	RM23_MOUSE
52398	SEP11_MOUSE
225027	Q3THA6_MOUSE
225027	SRSF7_MOUSE
239546	ZN250_MOUSE
66161	RPP29_MOUSE
105837	MTBP_MOUSE
108943	TM10A_MOUSE
72776	SAS6_MOUSE
76522	LSM8_MOUSE
225049	TTC7A_MOUSE
237940	AOC2_MOUSE
66192	LAGE3_MOUSE
216869	ARRB2_MOUSE
216869	J3JS97_MOUSE
17756	B2KGT5_MOUSE
17756	MTAP2_MOUSE
17756	Q3TLQ0_MOUSE
17756	Q80ZL4_MOUSE
66985	RASF7_MOUSE
68114	MUM1_MOUSE
109079	Q6NZN9_MOUSE
109079	Q6P1B6_MOUSE
109079	SPS1_MOUSE
50783	LSM4_MOUSE
50783	Q9CY46_MOUSE
668661	Q3TE80_MOUSE
668661	Q9CWW9_MOUSE
56297	ARL6_MOUSE
56297	Q3TUM2_MOUSE
13167	ACBP_MOUSE
13167	Q4VWZ5_MOUSE
13167	Q548W7_MOUSE
68988	PRP31_MOUSE
230766	F167B_MOUSE
72083	MZT2_MOUSE
18148	NPM_MOUSE
18148	Q5BL09_MOUSE
18148	Q5SQB7_MOUSE
18148	Q9DAY9_MOUSE
57315	Q3UM80_MOUSE
57315	WDR46_MOUSE
17149	MGN_MOUSE
11564	PUR8_MOUSE
73738	HAUS7_MOUSE
69928	CENPS_MOUSE
15528	CH10_MOUSE
15528	Q4KL76_MOUSE
66659	PPA6_MOUSE
19360	Q5SV02_MOUSE
70681	F175A_MOUSE
68011	RUXG_MOUSE
67781	ILF2_MOUSE
217109	Q3U3Q3_MOUSE
217109	Q8BHW1_MOUSE
217109	UTP18_MOUSE
277973	B2RXE2_MOUSE
56752	AL9A1_MOUSE
56752	Q3TMT4_MOUSE
56752	Q3U367_MOUSE
56752	Q3V1N7_MOUSE
74205	ACSL3_MOUSE
74205	E9PUC2_MOUSE
65967	Q3UGH6_MOUSE
65967	SELB_MOUSE
432779	LR14B_MOUSE
67893	TM86A_MOUSE
105171	ARRD3_MOUSE
18150	NPM3_MOUSE
328092	DTD2_MOUSE
225995	CI040_MOUSE
225995	Q3U2A5_MOUSE
65103	AR6P6_MOUSE
52683	CNDH2_MOUSE
52683	E9PY48_MOUSE
73674	Q3U821_MOUSE
109778	BIEA_MOUSE
192170	IF4A3_MOUSE
15452	HPRT_MOUSE
107071	Q8R3V4_MOUSE
107071	WDR74_MOUSE
243963	Q4VA40_MOUSE
243963	ZN473_MOUSE
19826	RNPS1_MOUSE
19720	TRI27_MOUSE
68040	ZN593_MOUSE
13170	DBP_MOUSE
13170	E9Q3E4_MOUSE
13170	Q3USN7_MOUSE
13875	ERF_MOUSE
77605	B2RVP5_MOUSE
77605	H2AV_MOUSE
26914	H2AY_MOUSE
26914	Q8CA90_MOUSE
26914	Q9CTH9_MOUSE
399568	CO041_MOUSE
399568	E9PWV4_MOUSE
232969	H3BLD9_MOUSE
232969	ZN428_MOUSE
78755	F122B_MOUSE
78755	G1UD78_MOUSE
18020	NF2IP_MOUSE
320394	CENPT_MOUSE
234839	E9PUQ9_MOUSE
20638	RSMB_MOUSE
23983	PCBP1_MOUSE
17765	MTF2_MOUSE
244879	NPAT_MOUSE
319167	B2RVF0_MOUSE
319167	H2A1_MOUSE
381280	E9Q4T0_MOUSE
381280	E9QKG8_MOUSE
381280	HJURP_MOUSE
18648	PGAM1_MOUSE
18648	Q3U7Z6_MOUSE
14151	Q544X6_MOUSE
66101	PPIH_MOUSE
66101	Q3UWH9_MOUSE
66101	Q4G0C5_MOUSE
107373	D3YYD2_MOUSE
107373	F111A_MOUSE
52513	DDX56_MOUSE
52513	Q5SVX3_MOUSE
12369	CASP7_MOUSE
12369	Q4FJQ4_MOUSE
67267	UQCC2_MOUSE
107508	SYEP_MOUSE
76238	GRHPR_MOUSE
76238	Q3T9Z2_MOUSE
13822	E41L2_MOUSE
13822	Q3UNQ6_MOUSE
13822	Q7TPN6_MOUSE
13822	Q80UE4_MOUSE
13822	Q80UE5_MOUSE
13822	Q811B2_MOUSE
56430	CLIP1_MOUSE
56430	D3Z2Z1_MOUSE
56430	D3Z3M7_MOUSE
56430	F8WIA1_MOUSE
208777	SNED1_MOUSE
67872	G3XA30_MOUSE
12468	Q3TIJ7_MOUSE
12468	Q3UDB1_MOUSE
12468	Q3UIJ0_MOUSE
12468	TCPH_MOUSE
52696	ZWINT_MOUSE
26951	ZW10_MOUSE
16211	IMB1_MOUSE
16211	Q3UHW8_MOUSE
56207	UCHL5_MOUSE
214424	PAR16_MOUSE
17995	NDUV1_MOUSE
14194	FUMH_MOUSE
269113	NUP54_MOUSE
20610	SUMO3_MOUSE
70316	ACPM_MOUSE
70316	Q569N0_MOUSE
15902	ID2_MOUSE
15902	Q545T4_MOUSE
68401	G6PC3_MOUSE
56196	TYDP2_MOUSE
30795	FKBP3_MOUSE
30795	Q3UBU9_MOUSE
27398	RM02_MOUSE
14201	FHL3_MOUSE
72068	CNOT2_MOUSE
72068	E9Q027_MOUSE
